AeroDyn airfoil file Created with QBlade CE v2.0.9.5_beta windows on 15.04.2026 at 11:36:24 Compatible with AeroDyn v13.0.
Polar "S1223_Re0.800_M0.00_N9.0 360 M" on Foil "S1223" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
   -40.000 -0.018369  0.666729  0.078988
   -39.000 -0.038368  0.639111  0.076380
   -38.000 -0.058067  0.611645  0.073967
   -37.000 -0.077385  0.584364  0.071735
   -36.000 -0.096239  0.557303  0.069669
   -35.000 -0.114546  0.530495  0.067752
   -34.000 -0.132224  0.503974  0.065970
   -33.000 -0.149190  0.477774  0.064304
   -32.000 -0.165361  0.451929  0.062740
   -31.000 -0.180653  0.426473  0.061258
   -30.000 -0.194979  0.401440  0.059842
   -29.000 -0.208250  0.376863  0.058473
   -28.000 -0.220376  0.352779  0.057133
   -27.000 -0.231261  0.329219  0.055802
   -26.000 -0.240801  0.306220  0.054462
   -25.000 -0.248888  0.283816  0.046364
   -24.000 -0.255402  0.262041  0.038267
   -23.000 -0.260209  0.240931  0.030169
   -22.000 -0.263160  0.220522  0.022072
   -21.000 -0.264085  0.200850  0.013974
   -20.000 -0.262788  0.181953  0.005877
   -19.000 -0.259043  0.163867 -0.002220
   -18.000 -0.252582  0.146631 -0.010318
   -17.000 -0.243096  0.130284 -0.018415
   -16.000 -0.230218  0.114865 -0.026513
   -15.000 -0.213518  0.100414 -0.034610
   -14.000 -0.192493  0.086969 -0.042708
   -13.000 -0.166560  0.074569 -0.050805
   -12.000 -0.135047  0.063249 -0.058903
   -11.000 -0.067000  0.134510 -0.067000
   -10.000 -0.000400  0.121680 -0.077900
    -7.000  0.208300  0.075530 -0.103600
    -4.000  0.318100  0.055810 -0.124700
    -3.000  0.775300  0.014270 -0.254900
    -2.000  0.930600  0.012760 -0.264500
    -1.000  1.069400  0.012430 -0.269900
     0.000  1.198700  0.012510 -0.273100
     1.000  1.322100  0.012810 -0.275400
     2.000  1.431800  0.013470 -0.274400
     4.000  1.650700  0.014880 -0.272800
     5.000  1.751300  0.015510 -0.270300
     6.000  1.848600  0.016530 -0.267200
     7.000  1.943000  0.017610 -0.263600
     8.000  2.032800  0.018870 -0.259400
     9.000  2.118900  0.020180 -0.254700
    10.000  2.200900  0.021700 -0.249400
    11.000  2.274700  0.023730 -0.243000
    12.000  2.339500  0.026420 -0.235600
    13.000  2.379300  0.031080 -0.225100
    14.000  2.389800  0.038570 -0.212300
    15.000  2.377300  0.049380 -0.200400
    16.000  2.337400  0.065850 -0.192500
    17.000  2.261200  0.091380 -0.192000
    18.000  2.166500  0.121960 -0.198200
    20.000  2.077300  0.166070 -0.215900
    21.000  2.046737  0.164755 -0.224199
    22.000  2.031577  0.186560 -0.232498
    23.000  2.019249  0.209513 -0.240797
    24.000  2.009897  0.233524 -0.249096
    25.000  2.003521  0.258509 -0.257395
    26.000  2.000018  0.284393 -0.265694
    27.000  1.999208  0.311103 -0.273992
    28.000  2.000859  0.338577 -0.282291
    29.000  2.004707  0.366754 -0.290590
    30.000  2.010471  0.395580 -0.298889
    31.000  2.017864  0.425004 -0.307188
    32.000  2.026597  0.454979 -0.315487
    33.000  2.036393  0.485459 -0.323786
    34.000  2.046979  0.516401 -0.332085
    35.000  2.058100  0.547763 -0.340384
    36.000  2.069512  0.579505 -0.346236
    37.000  2.080987  0.611587 -0.352189
    38.000  2.092310  0.643970 -0.358210
    39.000  2.103282  0.676615 -0.364266
    40.000  2.113717  0.709484 -0.370328
    41.000  2.123443  0.742539 -0.376367
    42.000  2.132299  0.775740 -0.382356
    43.000  2.140138  0.809051 -0.388271
    44.000  2.146825  0.842432 -0.394089
    45.000  2.152232  0.875846 -0.399789
    46.000  2.156246  0.909253 -0.405352
    47.000  2.158760  0.942615 -0.410760
    48.000  2.159677  0.975894 -0.415997
    49.000  2.158909  1.009051 -0.421049
    50.000  2.156376  1.042047 -0.425904
    51.000  2.152006  1.074844 -0.430550
    52.000  2.145733  1.107403 -0.434978
    53.000  2.137501  1.139687 -0.439181
    54.000  2.127257  1.171656 -0.443152
    55.000  2.114957  1.203273 -0.446886
    56.000  2.100564  1.234500 -0.450380
    57.000  2.084044  1.265300 -0.453632
    58.000  2.065372  1.295636 -0.456642
    59.000  2.044528  1.325471 -0.459411
    60.000  2.021495  1.354769 -0.461940
    61.000  1.996265  1.383496 -0.464235
    62.000  1.968834  1.411615 -0.466300
    63.000  1.939202  1.439093 -0.468140
    64.000  1.907376  1.465896 -0.469764
    65.000  1.873365  1.491992 -0.471180
    66.000  1.837187  1.517348 -0.472398
    67.000  1.798861  1.541933 -0.473429
    68.000  1.758413  1.565716 -0.474283
    69.000  1.715872  1.588670 -0.474975
    70.000  1.671272  1.610764 -0.475516
    71.000  1.624652  1.631972 -0.475923
    72.000  1.576053  1.652268 -0.476209
    73.000  1.525524  1.671626 -0.476391
    74.000  1.473113  1.690023 -0.476484
    75.000  1.418877  1.707435 -0.476506
    76.000  1.362872  1.723841 -0.476474
    77.000  1.305163  1.739220 -0.476405
    78.000  1.245813  1.753554 -0.476316
    79.000  1.184893  1.766825 -0.476227
    80.000  1.122474  1.779015 -0.476154
    81.000  1.058633  1.790111 -0.476116
    82.000  0.993449  1.800099 -0.476131
    83.000  0.927003  1.808966 -0.476215
    84.000  0.859380  1.816701 -0.476386
    85.000  0.790667  1.823295 -0.476662
    86.000  0.720954  1.828740 -0.477057
    87.000  0.650334  1.833030 -0.477589
    88.000  0.578901  1.836160 -0.478271
    89.000  0.506752  1.838126 -0.479118
    90.000  0.433986  1.838926 -0.480144
    91.000  0.360703  1.838560 -0.481359
    92.000  0.287004  1.837028 -0.482777
    93.000  0.212995  1.834334 -0.484406
    94.000  0.138779  1.830481 -0.486256
    95.000  0.064462  1.825476 -0.488335
    96.000 -0.009849  1.819324 -0.490647
    97.000 -0.084046  1.812034 -0.493199
    98.000 -0.158022  1.803617 -0.495993
    99.000 -0.231668  1.794084 -0.499032
   100.000 -0.304876  1.783447 -0.502314
   101.000 -0.377538  1.771722 -0.505840
   102.000 -0.449545  1.758923 -0.509604
   103.000 -0.520790  1.745068 -0.513604
   104.000 -0.591165  1.730175 -0.517831
   105.000 -0.660566  1.714264 -0.522279
   106.000 -0.728887  1.697357 -0.526935
   107.000 -0.796025  1.679474 -0.531790
   108.000 -0.886768  1.660641 -0.539066
   109.000 -0.950710  1.640881 -0.544357
   110.000 -1.013183  1.620221 -0.549796
   111.000 -1.074091  1.598688 -0.555366
   112.000 -1.133339  1.576309 -0.561046
   113.000 -1.190836  1.553115 -0.566815
   114.000 -1.246494  1.529135 -0.572649
   115.000 -1.300226  1.504401 -0.578524
   116.000 -1.351950  1.478944 -0.584414
   117.000 -1.401587  1.452798 -0.590293
   118.000 -1.449062  1.425997 -0.596133
   119.000 -1.494302  1.398576 -0.601903
   120.000 -1.537241  1.370569 -0.607575
   121.000 -1.577815  1.342012 -0.613118
   122.000 -1.615964  1.312944 -0.618500
   123.000 -1.651634  1.283400 -0.623689
   124.000 -1.684776  1.253419 -0.628653
   125.000 -1.715343  1.223038 -0.633360
   126.000 -1.743296  1.192298 -0.637777
   127.000 -1.768600  1.161237 -0.641871
   128.000 -1.791224  1.129894 -0.645611
   129.000 -1.811144  1.098309 -0.648964
   130.000 -1.828341  1.066522 -0.651900
   131.000 -1.842802  1.034573 -0.654388
   132.000 -1.854517  1.002503 -0.656398
   133.000 -1.863486  0.970351 -0.657902
   134.000 -1.869712  0.938159 -0.658873
   135.000 -1.873203  0.905965 -0.659285
   136.000 -1.873976  0.873811 -0.659113
   137.000 -1.872051  0.841736 -0.658337
   138.000 -1.867456  0.809779 -0.656934
   139.000 -1.860224  0.777981 -0.654887
   140.000 -1.850393  0.746381 -0.652179
   141.000 -1.838010  0.715017 -0.648797
   142.000 -1.823126  0.683927 -0.644730
   143.000 -1.805798  0.653150 -0.639968
   144.000 -1.786090  0.622723 -0.634507
   145.000 -1.764071  0.592682 -0.628344
   146.000 -1.739819  0.563063 -0.621478
   147.000 -1.713416  0.533903 -0.613915
   148.000 -1.684951  0.505236 -0.605661
   149.000 -1.654522  0.477096 -0.596728
   150.000 -1.622231  0.449516 -0.587131
   151.000 -1.588192  0.422529 -0.576889
   152.000 -1.552526  0.396166 -0.566026
   153.000 -1.515363  0.370458 -0.554573
   154.000 -1.476849  0.345435 -0.542564
   155.000 -1.437139  0.321125 -0.530043
   156.000 -1.396411  0.297556 -0.517060
   157.000 -1.354863  0.274754 -0.503677
   158.000 -1.312722  0.252746 -0.489968
   159.000 -1.270256  0.231555 -0.476025
   160.000 -1.227785  0.211206 -0.461961
   161.000 -1.185705  0.191720 -0.447920
   162.000 -1.144512  0.173118 -0.434090
   163.000 -1.104846  0.155421 -0.420713
   164.000 -1.067543  0.138646 -0.408116
   165.000 -1.033708  0.122811 -0.396732
   166.000 -1.004778  0.107933 -0.387131
   167.000 -0.982537  0.094026 -0.380033
   168.000 -0.968926  0.081104 -0.376233
   169.000 -0.965311  0.069178 -0.376323
   170.000 -0.970688  0.058261 -0.379989
   171.000 -0.978772  0.048361 -0.384836
   172.000 -0.976282  0.039487 -0.385650
   173.000 -0.947609  0.031647 -0.376155
   174.000 -0.885704  0.024845 -0.353337
   175.000 -0.797007  0.019086 -0.319532
   176.000 -0.694065  0.014374 -0.279610
   177.000 -0.586439  0.010710 -0.237357
   178.000 -0.478153  0.008095 -0.194396
   179.000 -0.369859  0.006527 -0.151006
   180.000 -0.261565  0.006005 -0.107207
   180.000 -0.261565  0.006003 -0.107207
