AeroDyn airfoil file Created with QBlade CE v2.0.9.5_beta windows on 15.04.2026 at 11:36:24 Compatible with AeroDyn v13.0.
Polar "S1223_Re0.100_M0.00_N9.0 360 M" on Foil "S1223" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
   -40.000  0.046544  0.679119  0.096890
   -39.000  0.029050  0.651852  0.093463
   -38.000  0.011772  0.624742  0.090275
   -37.000 -0.005220  0.597821  0.087315
   -36.000 -0.021854  0.571121  0.084569
   -35.000 -0.038060  0.544676  0.082023
   -34.000 -0.053772  0.518517  0.079661
   -33.000 -0.068924  0.492677  0.077468
   -32.000 -0.083453  0.467188  0.075427
   -31.000 -0.097299  0.442081  0.073524
   -30.000 -0.110407  0.417387  0.071740
   -29.000 -0.122725  0.393138  0.070060
   -28.000 -0.134206  0.369362  0.068467
   -27.000 -0.144811  0.346091  0.066948
   -26.000 -0.154508  0.323352  0.065487
   -25.000 -0.163273  0.301174  0.059594
   -24.000 -0.171094  0.279584  0.053702
   -23.000 -0.177972  0.258609  0.047809
   -22.000 -0.183928  0.238275  0.041917
   -21.000 -0.189000  0.218605  0.036025
   -20.000 -0.193257  0.199622  0.030132
   -19.000 -0.196801  0.181348  0.024240
   -18.000 -0.199780  0.163802  0.018347
   -17.000 -0.202401  0.147002  0.012455
   -16.000 -0.204947  0.130961  0.006562
   -15.000 -0.207796  0.115693  0.000670
   -14.000 -0.211445  0.101204 -0.005223
   -13.000 -0.216517  0.087500 -0.011115
   -12.000 -0.223722  0.074584 -0.017008
   -11.000 -0.219200  0.158890 -0.022900
   -10.000 -0.204700  0.150400 -0.021200
    -9.000 -0.203200  0.143640 -0.020000
    -8.000 -0.198100  0.136080 -0.016000
    -7.000 -0.155700  0.126650 -0.024500
    -6.000  0.042100  0.101930 -0.060800
    -5.000  0.025700  0.098530 -0.062000
    -1.000  1.031800  0.021580 -0.264200
     0.000  1.174800  0.023300 -0.269300
     1.000  1.304500  0.024750 -0.272700
     2.000  1.426800  0.026380 -0.274900
     3.000  1.527500  0.027940 -0.272100
     4.000  1.631200  0.030530 -0.271200
     5.000  1.730900  0.034040 -0.269500
     6.000  1.819900  0.038100 -0.266100
     7.000  1.898100  0.042660 -0.260900
     8.000  1.965200  0.047730 -0.254100
     9.000  2.033700  0.052260 -0.247600
    10.000  2.080700  0.057650 -0.238000
    15.000  1.556400  0.192400 -0.229700
    16.000  1.557700  0.208660 -0.239500
    18.000  1.634200  0.222350 -0.245400
    20.000  1.617200  0.271920 -0.280700
    21.000  1.598767  0.209116 -0.290678
    22.000  1.598478  0.231105 -0.300655
    23.000  1.602940  0.253925 -0.310633
    24.000  1.611561  0.277538 -0.320610
    25.000  1.623778  0.301910 -0.330588
    26.000  1.639067  0.327009 -0.340566
    27.000  1.656942  0.352801 -0.350543
    28.000  1.676958  0.379256 -0.360521
    29.000  1.698710  0.406341 -0.370499
    30.000  1.721825  0.434024 -0.380476
    31.000  1.745963  0.462275 -0.390454
    32.000  1.770815  0.491059 -0.400431
    33.000  1.796096  0.520346 -0.410409
    34.000  1.821547  0.550100 -0.420387
    35.000  1.846927  0.580288 -0.430364
    36.000  1.872016  0.610875 -0.438082
    37.000  1.896612  0.641827 -0.445742
    38.000  1.920524  0.673107 -0.453306
    39.000  1.943581  0.704679 -0.460734
    40.000  1.965618  0.736507 -0.467993
    41.000  1.986487  0.768553 -0.475051
    42.000  2.006046  0.800779 -0.481881
    43.000  2.024167  0.833146 -0.488457
    44.000  2.040727  0.865618 -0.494756
    45.000  2.055614  0.898154 -0.500757
    46.000  2.068723  0.930716 -0.506444
    47.000  2.079957  0.963265 -0.511799
    48.000  2.089226  0.995760 -0.516811
    49.000  2.096448  1.028163 -0.521467
    50.000  2.101545  1.060434 -0.525760
    51.000  2.104449  1.092533 -0.529682
    52.000  2.105096  1.124422 -0.533228
    53.000  2.103429  1.156060 -0.536397
    54.000  2.099396  1.187408 -0.539186
    55.000  2.092954  1.218428 -0.541598
    56.000  2.084062  1.249081 -0.543635
    57.000  2.072688  1.279329 -0.545301
    58.000  2.058804  1.309134 -0.546605
    59.000  2.042388  1.338459 -0.547553
    60.000  2.023425  1.367266 -0.548155
    61.000  2.001904  1.395519 -0.548424
    62.000  1.977820  1.423184 -0.548371
    63.000  1.951175  1.450224 -0.548011
    64.000  1.921975  1.476606 -0.547360
    65.000  1.890232  1.502296 -0.546433
    66.000  1.855963  1.527261 -0.545250
    67.000  1.819191  1.551470 -0.543830
    68.000  1.779944  1.574891 -0.542191
    69.000  1.738256  1.597496 -0.540356
    70.000  1.694166  1.619254 -0.538345
    71.000  1.647717  1.640139 -0.536180
    72.000  1.598957  1.660123 -0.533886
    73.000  1.547942  1.679180 -0.531484
    74.000  1.494730  1.697287 -0.528998
    75.000  1.439384  1.714420 -0.526452
    76.000  1.381973  1.730557 -0.523870
    77.000  1.322570  1.745677 -0.521276
    78.000  1.261251  1.759761 -0.518693
    79.000  1.198098  1.772791 -0.516144
    80.000  1.133198  1.784750 -0.513653
    81.000  1.066640  1.795622 -0.511242
    82.000  0.998517  1.805393 -0.508933
    83.000  0.928928  1.814052 -0.506746
    84.000  0.857972  1.821586 -0.504703
    85.000  0.785753  1.827987 -0.502822
    86.000  0.712381  1.833245 -0.501122
    87.000  0.637963  1.837355 -0.499619
    88.000  0.562615  1.840311 -0.498330
    89.000  0.486450  1.842110 -0.497269
    90.000  0.409587  1.842748 -0.496448
    91.000  0.332146  1.842226 -0.495881
    92.000  0.254248  1.840545 -0.495575
    93.000  0.176018  1.837706 -0.495539
    94.000  0.097579  1.833714 -0.495781
    95.000  0.019057  1.828573 -0.496304
    96.000 -0.059421  1.822291 -0.497111
    97.000 -0.137727  1.814877 -0.498204
    98.000 -0.215734  1.806339 -0.499580
    99.000 -0.293315  1.796690 -0.501239
   100.000 -0.370342  1.785942 -0.503173
   101.000 -0.446688  1.774108 -0.505378
   102.000 -0.522227  1.761206 -0.507844
   103.000 -0.596833  1.747250 -0.510560
   104.000 -0.670384  1.732261 -0.513515
   105.000 -0.742756  1.716258 -0.516693
   106.000 -0.813829  1.699260 -0.520078
   107.000 -0.895436  1.681292 -0.524634
   108.000 -0.963300  1.662376 -0.528414
   109.000 -1.029527  1.642536 -0.532342
   110.000 -1.094007  1.621799 -0.536394
   111.000 -1.156632  1.600192 -0.540546
   112.000 -1.217298  1.577743 -0.544772
   113.000 -1.275905  1.554480 -0.549047
   114.000 -1.332358  1.530434 -0.553341
   115.000 -1.386564  1.505637 -0.557626
   116.000 -1.438436  1.480120 -0.561872
   117.000 -1.487891  1.453916 -0.566049
   118.000 -1.534852  1.427059 -0.570126
   119.000 -1.579246  1.399584 -0.574071
   120.000 -1.621006  1.371525 -0.577852
   121.000 -1.660068  1.342919 -0.581437
   122.000 -1.696378  1.313803 -0.584795
   123.000 -1.729884  1.284214 -0.587892
   124.000 -1.760542  1.254189 -0.590699
   125.000 -1.788314  1.223767 -0.593183
   126.000 -1.813167  1.192987 -0.595315
   127.000 -1.835074  1.161887 -0.597064
   128.000 -1.854017  1.130507 -0.598403
   129.000 -1.869983  1.098888 -0.599304
   130.000 -1.882964  1.067067 -0.599741
   131.000 -1.892961  1.035086 -0.599689
   132.000 -1.899980  1.002986 -0.599125
   133.000 -1.904035  0.970805 -0.598028
   134.000 -1.905145  0.938584 -0.596378
   135.000 -1.903337  0.906364 -0.594158
   136.000 -1.898645  0.874184 -0.591353
   137.000 -1.891108  0.842085 -0.587949
   138.000 -1.880772  0.810106 -0.583935
   139.000 -1.867690  0.778286 -0.579304
   140.000 -1.851922  0.746665 -0.574050
   141.000 -1.833533  0.715281 -0.568168
   142.000 -1.812594  0.684173 -0.561660
   143.000 -1.789184  0.653378 -0.554527
   144.000 -1.763388  0.622934 -0.546774
   145.000 -1.735295  0.592877 -0.538409
   146.000 -1.705002  0.563244 -0.529444
   147.000 -1.672612  0.534069 -0.519892
   148.000 -1.638233  0.505389 -0.509771
   149.000 -1.601981  0.477236 -0.499100
   150.000 -1.563979  0.449644 -0.487904
   151.000 -1.524354  0.422646 -0.476209
   152.000 -1.483246  0.396272 -0.464047
   153.000 -1.440800  0.370555 -0.451453
   154.000 -1.397175  0.345522 -0.438466
   155.000 -1.352540  0.321203 -0.425132
   156.000 -1.307083  0.297626 -0.411502
   157.000 -1.261014  0.274817 -0.397636
   158.000 -1.214571  0.252802 -0.383604
   159.000 -1.168035  0.231605 -0.369490
   160.000 -1.121742  0.211249 -0.355399
   161.000 -1.076116  0.191758 -0.341461
   162.000 -1.031703  0.173151 -0.327850
   163.000 -0.989241  0.155449 -0.314799
   164.000 -0.949760  0.138670 -0.302639
   165.000 -0.914755  0.122831 -0.291847
   166.000 -0.886459  0.107949 -0.283142
   167.000 -0.868276  0.094039 -0.277622
   168.000 -0.865425  0.081114 -0.276975
   169.000 -0.885628  0.069186 -0.283710
   170.000 -0.938855  0.058266 -0.301091
   171.000 -1.032525  0.048364 -0.331618
   172.000 -1.154993  0.039489 -0.371713
   173.000 -1.251951  0.031647 -0.403981
   174.000 -1.247793  0.024844 -0.403854
   175.000 -1.127905  0.019084 -0.366184
   176.000 -0.945574  0.014371 -0.307905
   177.000 -0.748130  0.010707 -0.244288
   178.000 -0.549888  0.008091 -0.180013
   179.000 -0.351647  0.006523 -0.115378
   180.000 -0.153405  0.006001 -0.050426
   180.000 -0.153405  0.006000 -0.049859
