Polar "FFA-W3-241_Re0.800_M0.00_N9.0 360 M" on Foil "FFA-W3-241" :: generated by QBlade
Converted from QBlade export: Polar "FFA-W3-241_Re0.800_M0.00_N9.0 360 M" on Foil "FFA-W3-241" :: generated by QBlade
line
   1        Number of airfoil tables in this file
   1.0     Reynolds numbers in millions
 0.0      Control setting
 0.0      Stall angle (deg)
 0.0      Zero lift angle of attack (deg)
 0.0      Cn slope for zero lift (dimensionless)
 0.0000      Cn at stall value for positive angle of attack
 0.0000      Cn at stall value for negative angle of attack
 0.0      Angle of attack for minimum CD (deg)
   0.00     Minimum CD value
 -180.00   -0.0855   0.0060   -0.0314
 -179.00    0.0094   0.0065   0.0035
 -178.00    0.0851   0.0080   0.0311
 -177.00    0.1375   0.0105   0.0501
 -176.00    0.1701   0.0139   0.0619
 -175.00    0.1900   0.0183   0.0690
 -174.00    0.2039   0.0237   0.0740
 -173.00    0.2161   0.0301   0.0784
 -172.00    0.2286   0.0374   0.0829
 -171.00    0.2421   0.0456   0.0879
 -170.00    0.2567   0.0548   0.0933
 -169.00    0.2722   0.0649   0.0992
 -168.00    0.2883   0.0759   0.1053
 -167.00    0.3048   0.0878   0.1117
 -166.00    0.3214   0.1006   0.1182
 -165.00    0.3379   0.1142   0.1247
 -164.00    0.3542   0.1287   0.1313
 -163.00    0.3700   0.1440   0.1378
 -162.00    0.3853   0.1601   0.1443
 -161.00    0.4000   0.1770   0.1507
 -160.00    0.4140   0.1947   0.1571
 -159.00    0.4272   0.2131   0.1633
 -158.00    0.4397   0.2322   0.1694
 -157.00    0.4513   0.2520   0.1755
 -156.00    0.4621   0.2725   0.1814
 -155.00    0.4720   0.2936   0.1872
 -154.00    0.4811   0.3154   0.1929
 -153.00    0.4892   0.3377   0.1985
 -152.00    0.4965   0.3606   0.2041
 -151.00    0.5028   0.3840   0.2095
 -150.00    0.5083   0.4079   0.2149
 -149.00    0.5129   0.4324   0.2202
 -148.00    0.5166   0.4572   0.2255
 -147.00    0.5194   0.4825   0.2307
 -146.00    0.5214   0.5081   0.2358
 -145.00    0.5225   0.5341   0.2409
 -144.00    0.5228   0.5605   0.2460
 -143.00    0.5224   0.5871   0.2511
 -142.00    0.5211   0.6140   0.2561
 -141.00    0.5191   0.6410   0.2611
 -140.00    0.5163   0.6683   0.2661
 -139.00    0.5128   0.6958   0.2711
 -138.00    0.5087   0.7233   0.2761
 -137.00    0.5038   0.7510   0.2811
 -136.00    0.4984   0.7787   0.2861
 -135.00    0.4923   0.8064   0.2911
 -134.00    0.4856   0.8342   0.2961
 -133.00    0.4784   0.8618   0.3010
 -132.00    0.4706   0.8894   0.3060
 -131.00    0.4623   0.9169   0.3110
 -130.00    0.4535   0.9443   0.3160
 -129.00    0.4443   0.9714   0.3210
 -128.00    0.4346   0.9984   0.3260
 -127.00    0.4245   1.0251   0.3309
 -126.00    0.4141   1.0515   0.3358
 -125.00    0.4033   1.0776   0.3407
 -124.00    0.3921   1.1034   0.3456
 -123.00    0.3807   1.1288   0.3504
 -122.00    0.3690   1.1539   0.3551
 -121.00    0.3570   1.1784   0.3598
 -120.00    0.3448   1.2026   0.3645
 -119.00    0.3323   1.2262   0.3690
 -118.00    0.3197   1.2493   0.3735
 -117.00    0.3068   1.2719   0.3779
 -116.00    0.2938   1.2939   0.3821
 -115.00    0.2807   1.3153   0.3863
 -114.00    0.2675   1.3360   0.3903
 -113.00    0.2436   1.3562   0.3930
 -112.00    0.2299   1.3756   0.3967
 -111.00    0.2161   1.3944   0.4003
 -110.00    0.2023   1.4124   0.4038
 -109.00    0.1884   1.4297   0.4070
 -108.00    0.1744   1.4462   0.4101
 -107.00    0.1604   1.4619   0.4130
 -106.00    0.1464   1.4769   0.4157
 -105.00    0.1323   1.4910   0.4181
 -104.00    0.1183   1.5043   0.4204
 -103.00    0.1042   1.5167   0.4224
 -102.00    0.0901   1.5283   0.4242
 -101.00    0.0761   1.5390   0.4257
 -100.00    0.0620   1.5487   0.4271
  -99.00    0.0480   1.5576   0.4281
  -98.00    0.0340   1.5656   0.4289
  -97.00    0.0200   1.5726   0.4294
  -96.00    0.0061   1.5787   0.4297
